time,geo,age,sex\nat,BE,FO
1991,BruCap,54,F,0.003455936805726981,0.0008826125330979699
1991,BruCap,55,M,0.012857142857142859,0.008627450980392156
1991,BruCap,55,F,0.005299927728258251,0.003481288076588338
1991,BruCap,56,M,0.009231604670105892,0.007911392405063292
1991,BruCap,56,F,0.006583588055490242,0.005870841487279843
1991,BruCap,57,M,0.01513513513513514,0.008271298593879239
1991,BruCap,57,F,0.006985128436232536,0.004410143329658214
1991,BruCap,58,M,0.01710261569416499,0.01209677419354839
1991,BruCap,58,F,0.007019783024888321,0.004246284501061571
1991,BruCap,59,M,0.015753938484621158,0.008695652173913044
1991,BruCap,59,F,0.00579950289975145,0.006928406466512702
1991,BruCap,60,M,0.01645153125790939,0.014159292035398232
1991,BruCap,60,F,0.008304364619544225,0.009771986970684038
1991,BruCap,61,M,0.01418622646376064,0.014955134596211369
1991,BruCap,61,F,0.00790433725172274,0.001377410468319559
1991,BruCap,62,M,0.01889267908685384,0.012944983818770229
1991,BruCap,62,F,0.006950122649223222,0.005405405405405407
1991,BruCap,63,M,0.020833333333333332,0.01904761904761905
1991,BruCap,63,F,0.01115844998985595,0.01098901098901099
1991,BruCap,64,M,0.02132639791937581,0.01925545571245186
1991,BruCap,64,F,0.0100058858151854,0.009302325581395349
1991,BruCap,65,M,0.02451612903225807,0.0309423347398031
1991,BruCap,65,F,0.01349553316859913,0.0034423407917383822
1991,BruCap,66,M,0.024912805181863482,0.034358047016274866
1991,BruCap,66,F,0.00999259807549963,0.007736943907156673
1991,BruCap,67,M,0.028966597077244263,0.020236087689713318
1991,BruCap,67,F,0.01330258957076978,0.01523809523809524
1991,BruCap,68,M,0.0286607608129234,0.02816901408450705
1991,BruCap,68,F,0.014781834372217282,0.008492569002123142
1991,BruCap,69,M,0.03204172876304024,0.02375809935205184
1991,BruCap,69,F,0.01806496439117596,0.0194647201946472
1991,BruCap,70,M,0.039285714285714285,0.023474178403755867
1991,BruCap,70,F,0.01713607058025111,0.01464435146443515
1991,BruCap,71,M,0.04222914503288335,0.04924242424242424
1991,BruCap,71,F,0.02350728725905031,0.01916932907348243
1991,BruCap,72,M,0.04241071428571429,0.05069124423963134
1991,BruCap,72,F,0.02295918367346939,0.0242914979757085
1991,BruCap,73,M,0.04345372460496614,0.027649769585253458
1991,BruCap,73,F,0.0275974025974026,0.02489626556016598
1991,BruCap,74,M,0.05496828752642706,0.03592814371257485
1991,BruCap,74,F,0.030984204131227218,0.01818181818181818
1991,BruCap,75,M,0.06422836752899197,0.046242774566473986
1991,BruCap,75,F,0.029854490717511287,0.021739130434782608
1991,BruCap,76,M,0.07241788682231895,0.08695652173913042
1991,BruCap,76,F,0.03270732221987762,0.03389830508474577
1991,BruCap,77,M,0.0743731406714832,0.0446927374301676
1991,BruCap,77,F,0.03910493156636976,0.0391304347826087
1991,BruCap,78,M,0.07289719626168224,0.042857142857142864
1991,BruCap,78,F,0.03965248384940967,0.044000000000000004
1991,BruCap,79,M,0.09897959183673467,0.07246376811594203
1991,BruCap,79,F,0.052093476144109065,0.039408866995073885
1991,BruCap,80,M,0.09210526315789473,0.049180327868852465
1991,BruCap,80,F,0.059374230105937426,0.04629629629629629
1991,BruCap,81,M,0.1063553826199741,0.101010101010101
1991,BruCap,81,F,0.06666666666666668,0.0427807486631016
1991,BruCap,82,M,0.115018315018315,0.1441441441441442
1991,BruCap,82,F,0.06632939853850478,0.06
1991,BruCap,83,M,0.1192109777015438,0.1372549019607843
1991,BruCap,83,F,0.08509965200885795,0.0880503144654088
1991,BruCap,84,M,0.1554054054054054,0.1481481481481482
1991,BruCap,84,F,0.08022322985699337,0.087248322147651
1991,BruCap,85,M,0.1398843930635838,0.0576923076923077
1991,BruCap,85,F,0.0904152114862243,0.09027777777777778
1991,BruCap,86,M,0.1654879773691655,0.1343283582089552
1991,BruCap,86,F,0.108314606741573,0.09482758620689653
1991,BruCap,87,M,0.1990369181380417,0.1481481481481482
1991,BruCap,87,F,0.1305015353121802,0.1153846153846154
1991,BruCap,88,M,0.1802575107296138,0.2105263157894737
1991,BruCap,88,F,0.1411901983663944,0.1506849315068493
1991,BruCap,89,M,0.193298969072165,0.1142857142857143
1991,BruCap,89,F,0.1524347212420607,0.1645569620253165
1991,BruCap,90,M,0.2437275985663083,0.2
1991,BruCap,90,F,0.1766304347826087,0.1066666666666667
1991,BruCap,91,M,0.2110552763819096,0.2
1991,BruCap,91,F,0.1658986175115208,0.1162790697674419
1991,BruCap,92,M,0.2215189873417722,0.1666666666666667
1991,BruCap,92,F,0.2102803738317757,0.1333333333333333
1991,BruCap,93,M,0.2522522522522523,0.2307692307692308
1991,BruCap,93,F,0.2213279678068411,0.25
1991,BruCap,94,M,0.2297297297297298,0.0
1991,BruCap,94,F,0.2347826086956522,0.1904761904761905
1991,BruCap,95,M,0.3043478260869566,0.0
1991,BruCap,95,F,0.2150943396226415,0.35
1991,BruCap,96,M,0.2195121951219512,0.0
1991,BruCap,96,F,0.2487562189054727,0.4285714285714286
1991,BruCap,97,M,0.2068965517241379,0.2857142857142857
1991,BruCap,97,F,0.2892561983471074,0.0
1991,BruCap,98,M,0.4,0.0
1991,BruCap,98,F,0.3068181818181818,0.0
1991,BruCap,99,M,0.5,0.0
1991,BruCap,99,F,0.1914893617021277,0.0
1991,BruCap,100,M,0.4285714285714286,0.25
1991,BruCap,100,F,0.375,0.3333333333333333
1991,BruCap,101,M,0.75,0.0
1991,BruCap,101,F,0.3333333333333333,0.0
1991,BruCap,102,M,0.3333333333333333,0.0
1991,BruCap,102,F,0.2142857142857143,0.0
1991,BruCap,103,M,1.0,0.0
1991,BruCap,103,F,0.4,0.0
1991,BruCap,104,M,0.0,0.0
1991,BruCap,104,F,0.3333333333333333,0.0
1991,BruCap,105,M,1.0,0.0
1991,BruCap,105,F,0.6666666666666666,0.0
1991,BruCap,106,M,0.0,0.0
1991,BruCap,106,F,0.0,0.3333333333333333
1991,BruCap,107,M,0.0,0.0
1991,BruCap,107,F,0.0,0.0
1991,BruCap,108,M,0.0,0.0
1991,BruCap,108,F,0.0,0.0
1991,BruCap,109,M,0.0,0.0
1991,BruCap,109,F,0.0,0.0
1991,BruCap,110,M,0.0,0.0
1991,BruCap,110,F,0.0,0.0
1991,BruCap,111,M,0.0,0.0
1991,BruCap,111,F,0.0,0.0
1991,BruCap,112,M,0.0,0.0
1991,BruCap,112,F,0.0,0.0
1991,BruCap,113,M,0.0,0.0
1991,BruCap,113,F,0.0,0.0
1991,BruCap,114,M,0.0,0.0
1991,BruCap,114,F,0.0,0.0
1991,BruCap,115,M,0.0,0.0
1991,BruCap,115,F,0.0,0.0
1991,BruCap,116,M,0.0,0.0
1991,BruCap,116,F,0.0,0.0
1991,BruCap,117,M,0.0,0.0
1991,BruCap,117,F,0.0,0.0
1991,BruCap,118,M,0.0,0.0
1991,BruCap,118,F,0.0,0.0
1991,BruCap,119,M,0.0,0.0
1991,BruCap,119,F,0.0,0.0
1991,BruCap,120,M,0.0,0.0
1991,BruCap,120,F,0.0,0.0
1991,Fla,0,M,0.0013449296153501301,0.0023375409069658717
1991,Fla,0,F,0.00151309775241938,0.002819548872180451
1991,Fla,1,M,0.000308708671626586,0.00046382189239332097
1991,Fla,1,F,0.0003889537145079736,0.000944733112895607
1991,Fla,2,M,0.00021838148125038998,0.0
1991,Fla,2,F,0.00016324931435287969,0.000500751126690035
1991,Fla,3,M,0.000344482024301641,0.0009182736455463727
1991,Fla,3,F,0.0001988071570576541,0.0
1991,Fla,4,M,0.0002810216698932118,0.0009332711152589829
1991,Fla,4,F,0.00016506553101581332,0.0
1991,Fla,5,M,0.00016080789888399318,0.0
1991,Fla,5,F,0.000201450443190975,0.0009925558312655087
1991,Fla,6,M,0.00018788751800588718,0.0
1991,Fla,6,F,0.0002301042043325335,0.00048590864917395527
1991,Fla,7,M,0.0002123206648669963,0.0004798464491362764
1991,Fla,7,F,3.171683212280758e-05,0.0
1991,Fla,8,M,0.0001774045711244493,0.0009029345372460496
1991,Fla,8,F,9.40674777373636e-05,0.0
1991,Fla,9,M,0.0001997260899338051,0.0
1991,Fla,9,F,0.0001831893261685953,0.0
1991,Fla,10,M,0.0001733953703436118,0.0
1991,Fla,10,F,0.00024134914170211488,0.0
1991,Fla,11,M,0.000227021198104373,0.0
1991,Fla,11,F,6.05638494382703e-05,0.0
1991,Fla,12,M,0.000145032632342277,0.0004721435316336166
1991,Fla,12,F,0.0001214587192178059,0.001392111368909513
1991,Fla,13,M,0.00032465615961277383,0.0004805382027871216
1991,Fla,13,F,0.0001228576693900117,0.0
1991,Fla,14,M,0.00038902355088727287,0.0005040322580645161
1991,Fla,14,F,9.473883660708646e-05,0.0
1991,Fla,15,M,0.000519639309185389,0.0
1991,Fla,15,F,0.00032344664747549885,0.0
1991,Fla,16,M,0.0008792497069167644,0.001075847229693383
1991,Fla,16,F,0.00036896965224610286,0.001041124414367517
1991,Fla,17,M,0.001092100473243538,0.0005313496280552603
1991,Fla,17,F,0.00035517670040845315,0.0005219206680584551
1991,Fla,18,M,0.001126307320997587,0.001925854597977853
1991,Fla,18,F,0.0006453785285369549,0.0
1991,Fla,19,M,0.0012103108181186109,0.00045892611289582384
1991,Fla,19,F,0.00047860884362785496,0.00047058823529411766
1991,Fla,20,M,0.001198053163609135,0.0009144947416552353
1991,Fla,20,F,0.00033877104289362585,0.0009000900090009002
1991,Fla,21,M,0.001319753977937698,0.0008673026886383347
1991,Fla,21,F,0.0005467468562055769,0.0
1991,Fla,22,M,0.001232164420020208,0.002203613926840018
1991,Fla,22,F,0.00033397559409120096,0.0009170105456212746
1991,Fla,23,M,0.0010896600734336141,0.00043840420868040335
1991,Fla,23,F,0.0003014242294843134,0.0004621072088724584
1991,Fla,24,M,0.001321310183360764,0.001468968049944914
1991,Fla,24,F,0.0003624501631025734,0.0004037141703673799
1991,Fla,25,M,0.001096761197036506,0.00177999288002848
1991,Fla,25,F,0.00044578963421787384,0.001265822784810127
1991,Fla,26,M,0.001052722038413612,0.002015451797111186
1991,Fla,26,F,0.0006025844176133192,0.0
1991,Fla,27,M,0.001253159907525441,0.0006990562740300594
1991,Fla,27,F,0.0004046671612598638,0.0008661758336942398
1991,Fla,28,M,0.001071858252214809,0.002983095790520385
1991,Fla,28,F,0.0004772944224737488,0.00044682752457551384
1991,Fla,29,M,0.001160651716888578,0.0017927572606669059
1991,Fla,29,F,0.0006308437535203334,0.0
1991,Fla,30,M,0.0007630675314765357,0.000992063492063492
1991,Fla,30,F,0.00046233153794586105,0.0008873114463176574
1991,Fla,31,M,0.001031946426611044,0.001430615164520744
1991,Fla,31,F,0.00047504863593177403,0.0
1991,Fla,32,M,0.001252432178561045,0.0006754474839581223
1991,Fla,32,F,0.00046427410743302844,0.0
1991,Fla,33,M,0.0011286172181842811,0.001452960406828914
1991,Fla,33,F,0.0007267441860465116,0.001103752759381898
1991,Fla,34,M,0.001534419826564062,0.0014678899082568812
1991,Fla,34,F,0.0006891143692227265,0.0005221932114882506
1991,Fla,35,M,0.001338530903625775,0.0003573981415296641
1991,Fla,35,F,0.0006224563083552789,0.001646542261251372
1991,Fla,36,M,0.001217910447761194,0.00078064012490242
1991,Fla,36,F,0.0005399037989594582,0.0
1991,Fla,37,M,0.0015302404663589998,0.00131233595800525
1991,Fla,37,F,0.0008084074373484237,0.0012682308180088778
1991,Fla,38,M,0.001211915553724217,0.00206953642384106
1991,Fla,38,F,0.0009649078259103144,0.000649772579597141
1991,Fla,39,M,0.001625190452006095,0.001755155770074594
1991,Fla,39,F,0.0009205923354112418,0.0007087172218284906
1991,Fla,40,M,0.0018333935857046948,0.001197126895450918
1991,Fla,40,F,0.001343059542306376,0.0006548788474132286
1991,Fla,41,M,0.002063904601742853,0.0008264462809917355
1991,Fla,41,F,0.0016657852987837132,0.0
1991,Fla,42,M,0.002526605926039354,0.003066141042487955
1991,Fla,42,F,0.001432776721285852,0.0
1991,Fla,43,M,0.00250851101953055,0.0009161704076958314
1991,Fla,43,F,0.001106078162856842,0.0007189072609633358
1991,Fla,44,M,0.002760095484384325,0.003363767419509851
1991,Fla,44,F,0.001841429571802786,0.0015873015873015882
1991,Fla,45,M,0.002986741102581996,0.001089324618736384
1991,Fla,45,F,0.0019438012749049538,0.0
1991,Fla,46,M,0.003598133468263339,0.002219755826859046
1991,Fla,46,F,0.0021004776428612533,0.0008583690987124463
1991,Fla,47,M,0.0037502563651812142,0.004415011037527594
1991,Fla,47,F,0.002184974558515415,0.0009033423667570008
1991,Fla,48,M,0.003960263122566789,0.0036122817579771218
1991,Fla,48,F,0.002539987643303357,0.000900900900900901
1991,Fla,49,M,0.004432194867592835,0.003073140749846343
1991,Fla,49,F,0.002757798233518429,0.002008032128514056
1991,Fla,50,M,0.0046439628482972135,0.004555808656036446
1991,Fla,50,F,0.002552134054199268,0.0016806722689075631
1991,Fla,51,M,0.00533725959326401,0.004804804804804805
1991,Fla,51,F,0.0027182841951190373,0.0010121457489878538
1991,Fla,52,M,0.005215278395116603,0.005535055350553504
1991,Fla,52,F,0.002896091738825182,0.003770028275212064
1991,Fla,53,M,0.005793742757821553,0.008736559139784945
1991,Fla,53,F,0.0034503631961259077,0.002145922746781116
1991,Fla,54,M,0.00664389357234636,0.0057265569076592705
1991,Fla,54,F,0.003837534154053971,0.0
1991,Fla,55,M,0.007714258835335068,0.00975975975975976
1991,Fla,55,F,0.004260797596787543,0.0023809523809523807
1991,Fla,56,M,0.008919104347283727,0.006792452830188679
1991,Fla,56,F,0.003926505410184936,0.004509582863585118
1991,Fla,57,M,0.0101688647849131,0.008540372670807454
1991,Fla,57,F,0.004233090155813744,0.0024390243902439033
1991,Fla,58,M,0.01049773755656109,0.0171606864274571
1991,Fla,58,F,0.004939547973923782,0.00639386189258312
1991,Fla,59,M,0.011909428045949291,0.01248884924174844
1991,Fla,59,F,0.006054720968755355,0.013372956909361071
1991,Fla,60,M,0.013527161438408571,0.01122625215889465
1991,Fla,60,F,0.006755209525990382,0.002684563758389262
1991,Fla,61,M,0.014644765485849991,0.014807502467917082
1991,Fla,61,F,0.006257249252182406,0.008875739644970414
1991,Fla,62,M,0.0156139105748758,0.01698513800424629
1991,Fla,62,F,0.007029548989113532,0.007267441860465115
1991,Fla,63,M,0.01754324532530289,0.01783723522853958
1991,Fla,63,F,0.008224899598393575,0.004901960784313725
1991,Fla,64,M,0.02034573522088639,0.0215311004784689
1991,Fla,64,F,0.009197719469556179,0.003125
1991,Fla,65,M,0.02280639431616341,0.02187120291616039
1991,Fla,65,F,0.01017261658772292,0.014446227929373999
1991,Fla,66,M,0.02285208801739708,0.02345679012345679
1991,Fla,66,F,0.011315142894090259,0.006944444444444444
1991,Fla,67,M,0.02781441977914296,0.0299625468164794
1991,Fla,67,F,0.0129126213592233,0.008156606851549755
1991,Fla,68,M,0.03020256337686492,0.02936857562408223
1991,Fla,68,F,0.01360892254169651,0.02527075812274368
1991,Fla,69,M,0.03177515533130395,0.042584434654919234
1991,Fla,69,F,0.01648708739524543,0.02307692307692308
1991,Fla,70,M,0.03635816014801428,0.04737732656514382
1991,Fla,70,F,0.017502348724729458,0.01221995926680245
1991,Fla,71,M,0.04024732352436023,0.04612159329140461
1991,Fla,71,F,0.02168663720442845,0.02469135802469136
1991,Fla,72,M,0.04685160722148833,0.0410958904109589
1991,Fla,72,F,0.023883150207250483,0.01683501683501684
1991,Fla,73,M,0.049856095070095634,0.05128205128205128
1991,Fla,73,F,0.02723086164319562,0.03249097472924188
1991,Fla,74,M,0.057479795480785086,0.05704697986577181
1991,Fla,74,F,0.02810500508282007,0.03508771929824561
1991,Fla,75,M,0.06084110154415427,0.06493506493506493
1991,Fla,75,F,0.03122937084243132,0.03846153846153847
1991,Fla,76,M,0.06465402083889928,0.07523510971786834
1991,Fla,76,F,0.03633512544802868,0.030716723549488064
1991,Fla,77,M,0.0743565979895915,0.045112781954887216
1991,Fla,77,F,0.0393498324073649,0.030075187969924814
1991,Fla,78,M,0.08394698085419734,0.04641350210970464
1991,Fla,78,F,0.04720574762524712,0.05660377358490566
1991,Fla,79,M,0.08349918581508955,0.06862745098039216
1991,Fla,79,F,0.05482362940926477,0.044843049327354265
1991,Fla,80,M,0.09488836662749706,0.06382978723404255
1991,Fla,80,F,0.06080931263858092,0.08866995073891626
1991,Fla,81,M,0.1091230395405346,0.12209302325581402
1991,Fla,81,F,0.07119175357164385,0.05172413793103448
1991,Fla,82,M,0.1210802508639447,0.1724137931034483
1991,Fla,82,F,0.07371628630705394,0.07262569832402235
1991,Fla,83,M,0.1266312921267747,0.14400000000000002
1991,Fla,83,F,0.08638856812933025,0.05882352941176471
1991,Fla,84,M,0.1377684651650079,0.1666666666666667
1991,Fla,84,F,0.09940003243067942,0.1013513513513514
1991,Fla,85,M,0.1553191489361702,0.1477272727272727
1991,Fla,85,F,0.1081105822043208,0.1120689655172414
1991,Fla,86,M,0.1662881655311633,0.1578947368421053
1991,Fla,86,F,0.11175152097342302,0.0547945205479452
1991,Fla,87,M,0.1791510611735331,0.1224489795918368
1991,Fla,87,F,0.1346623794212219,0.1264367816091954
1991,Fla,88,M,0.1904196357878068,0.2068965517241379
1991,Fla,88,F,0.1511574428943738,0.1940298507462687
1991,Fla,89,M,0.1942374565325385,0.25
1991,Fla,89,F,0.1549295774647887,0.09090909090909093
1991,Fla,90,M,0.2242090784044017,0.2666666666666667
1991,Fla,90,F,0.1807853791059521,0.24
1991,Fla,91,M,0.2467419635099913,0.1818181818181818
1991,Fla,91,F,0.2040816326530612,0.054054054054054064
1991,Fla,92,M,0.2140127388535032,0.3076923076923077
1991,Fla,92,F,0.2119006849315069,0.2307692307692308
1991,Fla,93,M,0.2676518883415435,0.2
1991,Fla,93,F,0.234375,0.1428571428571429
1991,Fla,94,M,0.2686915887850468,0.1428571428571429
1991,Fla,94,F,0.2585924713584289,0.1764705882352941
1991,Fla,95,M,0.3129251700680273,0.25
1991,Fla,95,F,0.2777777777777778,0.2307692307692308
1991,Fla,96,M,0.339622641509434,0.5
1991,Fla,96,F,0.2976190476190476,0.3333333333333333
1991,Fla,97,M,0.35,0.4
1991,Fla,97,F,0.3062330623306233,0.6
1991,Fla,98,M,0.4057971014492754,0.0
1991,Fla,98,F,0.2995391705069124,0.5
1991,Fla,99,M,0.2727272727272727,0.0
1991,Fla,99,F,0.3525179856115108,0.0
1991,Fla,100,M,0.36,0.0
1991,Fla,100,F,0.4337349397590362,0.0
1991,Fla,101,M,0.45,0.0
1991,Fla,101,F,0.4821428571428572,0.8
1991,Fla,102,M,0.6,0.0
1991,Fla,102,F,0.2571428571428571,0.0
1991,Fla,103,M,0.6,0.0
1991,Fla,103,F,0.4285714285714286,0.0
1991,Fla,104,M,0.0,0.0
1991,Fla,104,F,0.3,1.0
1991,Fla,105,M,0.5,0.0
1991,Fla,105,F,0.75,0.0
1991,Fla,106,M,0.0,0.0
1991,Fla,106,F,0.0,0.0
1991,Fla,107,M,0.0,0.0
1991,Fla,107,F,0.5,0.0
1991,Fla,108,M,0.0,0.0
1991,Fla,108,F,0.0,0.0
1991,Fla,109,M,0.0,0.0
1991,Fla,109,F,0.0,0.0
1991,Fla,110,M,0.0,0.0
1991,Fla,110,F,0.0,0.0
1991,Fla,111,M,0.0,0.0
1991,Fla,111,F,0.0,0.0
1991,Fla,112,M,0.0,0.0
1991,Fla,112,F,0.0,0.0
1991,Fla,113,M,0.0,0.0
1991,Fla,113,F,0.0,0.0
1991,Fla,114,M,0.0,0.0
1991,Fla,114,F,0.0,0.0
1991,Fla,115,M,0.0,0.0
1991,Fla,115,F,0.0,0.0
1991,Fla,116,M,0.0,0.0
1991,Fla,116,F,0.0,0.0
1991,Fla,117,M,0.0,0.0
1991,Fla,117,F,0.0,0.0
1991,Fla,118,M,0.0,0.0
1991,Fla,118,F,0.0,0.0
1991,Fla,119,M,0.0,0.0
1991,Fla,119,F,0.0,0.0
1991,Fla,120,M,0.0,0.0
1991,Fla,120,F,0.0,0.0
1991,Wal,0,M,0.002405228758169935,0.0009661835748792269
1991,Wal,0,F,0.001316439032417311,0.003004506760140211
1991,Wal,1,M,0.0006206682528188683,0.000925925925925926
1991,Wal,1,F,0.00038113906130894036,0.0004844961240310077
1991,Wal,2,M,0.00036282589540247764,0.001339285714285714
1991,Wal,2,F,0.0002733136547501913,0.0004631773969430292
1991,Wal,3,M,0.0002686583203481812,0.0
1991,Wal,3,F,0.0002251618350689558,0.0009280742459396752
1991,Wal,4,M,0.0002675656873762509,0.0
1991,Wal,4,F,0.00022596316800361542,0.0009276437847866419
1991,Wal,5,M,0.00022116554240849282,0.00044503782821539835
1991,Wal,5,F,0.00023284242388963265,0.0004655493482309125
1991,Wal,6,M,0.0002250351617440225,0.0
1991,Wal,6,F,0.0001169727453503334,0.0
1991,Wal,7,M,0.0003374198627825891,0.00042498937526561835
1991,Wal,7,F,0.00012133713523023721,0.0
1991,Wal,8,M,0.0001674200569228194,0.0
1991,Wal,8,F,0.0001743679163034002,0.0
1991,Wal,9,M,0.0002202885780372288,0.0
1991,Wal,9,F,0.0002836235747915367,0.0004078303425774878
1991,Wal,10,M,0.0001096972356296621,0.0
1991,Wal,10,F,0.0001698465719300232,0.0
1991,Wal,11,M,0.0001664632116302297,0.0
1991,Wal,11,F,5.874750323111268e-05,0.0
1991,Wal,12,M,0.00011257458065968701,0.0
1991,Wal,12,F,0.0002339728591483388,0.0
